OrderID,ProductID,UnitPrice,Quantity,Discount,DataSource,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,DataSource_Order,SalesAmount,GrossAmount,DiscountAmount,DaysToShip,IsLateDelivery,IsHighFreight,SalesKey
10898,13,6.0,5.0,0.0,SQLServer,OCEAN,4,1998-02-20 00:00:00,1998-03-20,1998-03-06,2.0,1.27,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,SQLServer,30.0,30.0,0.0,14.0,False,False,1701
10899,39,18.0,8.0,0.15000000596046448,SQLServer,LILAS,5,1998-02-20 00:00:00,1998-03-20,1998-02-26,3.0,1.21,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,SQLServer,122.4,144.0,21.6,6.0,False,False,1702
10900,70,15.0,3.0,0.25,SQLServer,WELLI,1,1998-02-20 00:00:00,1998-03-20,1998-03-04,2.0,1.66,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,SQLServer,33.75,45.0,11.25,12.0,False,False,1703
10901,41,9.65,30.0,0.0,SQLServer,HILAA,4,1998-02-23 00:00:00,1998-03-23,1998-02-26,1.0,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,SQLServer,289.5,289.5,0.0,3.0,False,False,1704
10901,71,21.5,30.0,0.0,SQLServer,HILAA,4,1998-02-23 00:00:00,1998-03-23,1998-02-26,1.0,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,SQLServer,645.0,645.0,0.0,3.0,False,False,1705
10902,55,24.0,30.0,0.15000000596046448,SQLServer,FOLKO,1,1998-02-23 00:00:00,1998-03-23,1998-03-03,1.0,44.15,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,SQLServer,612.0,720.0,108.0,8.0,False,False,1706
10902,62,49.3,6.0,0.15000000596046448,SQLServer,FOLKO,1,1998-02-23 00:00:00,1998-03-23,1998-03-03,1.0,44.15,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,SQLServer,251.43,295.8,44.37,8.0,False,False,1707
10903,13,6.0,40.0,0.0,SQLServer,HANAR,3,1998-02-24 00:00:00,1998-03-24,1998-03-04,3.0,36.71,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,SQLServer,240.0,240.0,0.0,8.0,False,False,1708
10903,65,21.05,21.0,0.0,SQLServer,HANAR,3,1998-02-24 00:00:00,1998-03-24,1998-03-04,3.0,36.71,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,SQLServer,442.05,442.05,0.0,8.0,False,False,1709
10903,68,12.5,20.0,0.0,SQLServer,HANAR,3,1998-02-24 00:00:00,1998-03-24,1998-03-04,3.0,36.71,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,SQLServer,250.0,250.0,0.0,8.0,False,False,1710
10904,58,13.25,15.0,0.0,SQLServer,WHITC,3,1998-02-24 00:00:00,1998-03-24,1998-02-27,3.0,162.95,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,SQLServer,198.75,198.75,0.0,3.0,False,False,1711
10904,62,49.3,35.0,0.0,SQLServer,WHITC,3,1998-02-24 00:00:00,1998-03-24,1998-02-27,3.0,162.95,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,SQLServer,1725.5,1725.5,0.0,3.0,False,False,1712
10905,1,18.0,20.0,0.05000000074505806,SQLServer,WELLI,9,1998-02-24 00:00:00,1998-03-24,1998-03-06,2.0,13.72,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,SQLServer,342.0,360.0,18.0,10.0,False,False,1713
10906,61,28.5,15.0,0.0,SQLServer,WOLZA,4,1998-02-25 00:00:00,1998-03-11,1998-03-03,3.0,26.29,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,SQLServer,427.5,427.5,0.0,6.0,False,False,1714
10907,75,7.75,14.0,0.0,SQLServer,SPECD,6,1998-02-25 00:00:00,1998-03-25,1998-02-27,3.0,9.19,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,SQLServer,108.5,108.5,0.0,2.0,False,False,1715
10908,7,30.0,20.0,0.05000000074505806,SQLServer,REGGC,4,1998-02-26 00:00:00,1998-03-26,1998-03-06,2.0,32.96,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,SQLServer,570.0,600.0,30.0,8.0,False,False,1716
10908,52,7.0,14.0,0.05000000074505806,SQLServer,REGGC,4,1998-02-26 00:00:00,1998-03-26,1998-03-06,2.0,32.96,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,SQLServer,93.1,98.0,4.9,8.0,False,False,1717
10909,7,30.0,12.0,0.0,SQLServer,SANTG,1,1998-02-26 00:00:00,1998-03-26,1998-03-10,2.0,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,SQLServer,360.0,360.0,0.0,12.0,False,False,1718
10909,16,17.45,15.0,0.0,SQLServer,SANTG,1,1998-02-26 00:00:00,1998-03-26,1998-03-10,2.0,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,SQLServer,261.75,261.75,0.0,12.0,False,False,1719
10909,41,9.65,5.0,0.0,SQLServer,SANTG,1,1998-02-26 00:00:00,1998-03-26,1998-03-10,2.0,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,SQLServer,48.25,48.25,0.0,12.0,False,False,1720
10910,19,9.2,12.0,0.0,SQLServer,WILMK,1,1998-02-26 00:00:00,1998-03-26,1998-03-04,3.0,38.11,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,SQLServer,110.4,110.4,0.0,6.0,False,False,1721
10910,49,20.0,10.0,0.0,SQLServer,WILMK,1,1998-02-26 00:00:00,1998-03-26,1998-03-04,3.0,38.11,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,SQLServer,200.0,200.0,0.0,6.0,False,False,1722
10910,61,28.5,5.0,0.0,SQLServer,WILMK,1,1998-02-26 00:00:00,1998-03-26,1998-03-04,3.0,38.11,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,SQLServer,142.5,142.5,0.0,6.0,False,False,1723
10911,1,18.0,10.0,0.0,SQLServer,GODOS,3,1998-02-26 00:00:00,1998-03-26,1998-03-05,1.0,38.19,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,SQLServer,180.0,180.0,0.0,7.0,False,False,1724
10911,17,39.0,12.0,0.0,SQLServer,GODOS,3,1998-02-26 00:00:00,1998-03-26,1998-03-05,1.0,38.19,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,SQLServer,468.0,468.0,0.0,7.0,False,False,1725
10911,67,14.0,15.0,0.0,SQLServer,GODOS,3,1998-02-26 00:00:00,1998-03-26,1998-03-05,1.0,38.19,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,SQLServer,210.0,210.0,0.0,7.0,False,False,1726
10912,11,21.0,40.0,0.25,SQLServer,HUNGO,2,1998-02-26 00:00:00,1998-03-26,1998-03-18,2.0,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,SQLServer,630.0,840.0,210.0,20.0,False,True,1727
10912,29,123.79,60.0,0.25,SQLServer,HUNGO,2,1998-02-26 00:00:00,1998-03-26,1998-03-18,2.0,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,SQLServer,5570.55,7427.4,1856.85,20.0,False,True,1728
10913,4,22.0,30.0,0.25,SQLServer,QUEEN,4,1998-02-26 00:00:00,1998-03-26,1998-03-04,1.0,33.05,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,SQLServer,495.0,660.0,165.0,6.0,False,False,1729
10913,33,2.5,40.0,0.25,SQLServer,QUEEN,4,1998-02-26 00:00:00,1998-03-26,1998-03-04,1.0,33.05,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,SQLServer,75.0,100.0,25.0,6.0,False,False,1730
10913,58,13.25,15.0,0.0,SQLServer,QUEEN,4,1998-02-26 00:00:00,1998-03-26,1998-03-04,1.0,33.05,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,SQLServer,198.75,198.75,0.0,6.0,False,False,1731
10914,71,21.5,25.0,0.0,SQLServer,QUEEN,6,1998-02-27 00:00:00,1998-03-27,1998-03-02,1.0,21.19,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,SQLServer,537.5,537.5,0.0,3.0,False,False,1732
10915,17,39.0,10.0,0.0,SQLServer,TORTU,2,1998-02-27 00:00:00,1998-03-27,1998-03-02,2.0,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,SQLServer,390.0,390.0,0.0,3.0,False,False,1733
10915,33,2.5,30.0,0.0,SQLServer,TORTU,2,1998-02-27 00:00:00,1998-03-27,1998-03-02,2.0,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,SQLServer,75.0,75.0,0.0,3.0,False,False,1734
10915,54,7.45,10.0,0.0,SQLServer,TORTU,2,1998-02-27 00:00:00,1998-03-27,1998-03-02,2.0,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,SQLServer,74.5,74.5,0.0,3.0,False,False,1735
10916,16,17.45,6.0,0.0,SQLServer,RANCH,1,1998-02-27 00:00:00,1998-03-27,1998-03-09,2.0,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,SQLServer,104.7,104.7,0.0,10.0,False,False,1736
10916,32,32.0,6.0,0.0,SQLServer,RANCH,1,1998-02-27 00:00:00,1998-03-27,1998-03-09,2.0,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,SQLServer,192.0,192.0,0.0,10.0,False,False,1737
10916,57,19.5,20.0,0.0,SQLServer,RANCH,1,1998-02-27 00:00:00,1998-03-27,1998-03-09,2.0,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,SQLServer,390.0,390.0,0.0,10.0,False,False,1738
10917,30,25.89,1.0,0.0,SQLServer,ROMEY,4,1998-03-02 00:00:00,1998-03-30,1998-03-11,2.0,8.29,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,SQLServer,25.89,25.89,0.0,9.0,False,False,1739
10917,60,34.0,10.0,0.0,SQLServer,ROMEY,4,1998-03-02 00:00:00,1998-03-30,1998-03-11,2.0,8.29,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,SQLServer,340.0,340.0,0.0,9.0,False,False,1740
10918,1,18.0,60.0,0.25,SQLServer,BOTTM,3,1998-03-02 00:00:00,1998-03-30,1998-03-11,3.0,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,SQLServer,810.0,1080.0,270.0,9.0,False,False,1741
10918,60,34.0,25.0,0.25,SQLServer,BOTTM,3,1998-03-02 00:00:00,1998-03-30,1998-03-11,3.0,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,SQLServer,637.5,850.0,212.5,9.0,False,False,1742
10919,16,17.45,24.0,0.0,SQLServer,LINOD,2,1998-03-02 00:00:00,1998-03-30,1998-03-04,2.0,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,SQLServer,418.8,418.8,0.0,2.0,False,False,1743
10919,25,14.0,24.0,0.0,SQLServer,LINOD,2,1998-03-02 00:00:00,1998-03-30,1998-03-04,2.0,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,SQLServer,336.0,336.0,0.0,2.0,False,False,1744
10919,40,18.4,20.0,0.0,SQLServer,LINOD,2,1998-03-02 00:00:00,1998-03-30,1998-03-04,2.0,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,SQLServer,368.0,368.0,0.0,2.0,False,False,1745
10920,50,16.25,24.0,0.0,SQLServer,AROUT,4,1998-03-03 00:00:00,1998-03-31,1998-03-09,2.0,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,SQLServer,390.0,390.0,0.0,6.0,False,False,1746
10921,35,18.0,10.0,0.0,SQLServer,VAFFE,1,1998-03-03 00:00:00,1998-04-14,1998-03-09,1.0,176.48,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,SQLServer,180.0,180.0,0.0,6.0,False,False,1747
10921,63,43.9,40.0,0.0,SQLServer,VAFFE,1,1998-03-03 00:00:00,1998-04-14,1998-03-09,1.0,176.48,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,SQLServer,1756.0,1756.0,0.0,6.0,False,False,1748
10922,17,39.0,15.0,0.0,SQLServer,HANAR,5,1998-03-03 00:00:00,1998-03-31,1998-03-05,3.0,62.74,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,SQLServer,585.0,585.0,0.0,2.0,False,False,1749
10922,24,4.5,35.0,0.0,SQLServer,HANAR,5,1998-03-03 00:00:00,1998-03-31,1998-03-05,3.0,62.74,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,SQLServer,157.5,157.5,0.0,2.0,False,False,1750
10923,42,14.0,10.0,0.20000000298023224,SQLServer,LAMAI,7,1998-03-03 00:00:00,1998-04-14,1998-03-13,3.0,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,SQLServer,112.0,140.0,28.0,10.0,False,False,1751
10923,43,46.0,10.0,0.20000000298023224,SQLServer,LAMAI,7,1998-03-03 00:00:00,1998-04-14,1998-03-13,3.0,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,SQLServer,368.0,460.0,92.0,10.0,False,False,1752
10923,67,14.0,24.0,0.20000000298023224,SQLServer,LAMAI,7,1998-03-03 00:00:00,1998-04-14,1998-03-13,3.0,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,SQLServer,268.8,336.0,67.2,10.0,False,False,1753
10924,10,31.0,20.0,0.10000000149011612,SQLServer,BERGS,3,1998-03-04 00:00:00,1998-04-01,1998-04-08,2.0,151.52,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,SQLServer,558.0,620.0,62.0,35.0,True,False,1754
10924,28,45.6,30.0,0.10000000149011612,SQLServer,BERGS,3,1998-03-04 00:00:00,1998-04-01,1998-04-08,2.0,151.52,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,SQLServer,1231.2,1368.0,136.8,35.0,True,False,1755
10924,75,7.75,6.0,0.0,SQLServer,BERGS,3,1998-03-04 00:00:00,1998-04-01,1998-04-08,2.0,151.52,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,SQLServer,46.5,46.5,0.0,35.0,True,False,1756
10925,36,19.0,25.0,0.15000000596046448,SQLServer,HANAR,3,1998-03-04 00:00:00,1998-04-01,1998-03-13,1.0,2.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,SQLServer,403.75,475.0,71.25,9.0,False,False,1757
10925,52,7.0,12.0,0.15000000596046448,SQLServer,HANAR,3,1998-03-04 00:00:00,1998-04-01,1998-03-13,1.0,2.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,SQLServer,71.4,84.0,12.6,9.0,False,False,1758
10926,11,21.0,2.0,0.0,SQLServer,ANATR,4,1998-03-04 00:00:00,1998-04-01,1998-03-11,3.0,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,SQLServer,42.0,42.0,0.0,7.0,False,False,1759
10926,13,6.0,10.0,0.0,SQLServer,ANATR,4,1998-03-04 00:00:00,1998-04-01,1998-03-11,3.0,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,SQLServer,60.0,60.0,0.0,7.0,False,False,1760
10926,19,9.2,7.0,0.0,SQLServer,ANATR,4,1998-03-04 00:00:00,1998-04-01,1998-03-11,3.0,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,SQLServer,64.4,64.4,0.0,7.0,False,False,1761
10926,72,34.8,10.0,0.0,SQLServer,ANATR,4,1998-03-04 00:00:00,1998-04-01,1998-03-11,3.0,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,SQLServer,348.0,348.0,0.0,7.0,False,False,1762
10927,20,81.0,5.0,0.0,SQLServer,LACOR,4,1998-03-05 00:00:00,1998-04-02,1998-04-08,1.0,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,SQLServer,405.0,405.0,0.0,34.0,True,False,1763
10927,52,7.0,5.0,0.0,SQLServer,LACOR,4,1998-03-05 00:00:00,1998-04-02,1998-04-08,1.0,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,SQLServer,35.0,35.0,0.0,34.0,True,False,1764
10927,76,18.0,20.0,0.0,SQLServer,LACOR,4,1998-03-05 00:00:00,1998-04-02,1998-04-08,1.0,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,SQLServer,360.0,360.0,0.0,34.0,True,False,1765
10928,47,9.5,5.0,0.0,SQLServer,GALED,1,1998-03-05 00:00:00,1998-04-02,1998-03-18,1.0,1.36,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain,SQLServer,47.5,47.5,0.0,13.0,False,False,1766
10928,76,18.0,5.0,0.0,SQLServer,GALED,1,1998-03-05 00:00:00,1998-04-02,1998-03-18,1.0,1.36,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain,SQLServer,90.0,90.0,0.0,13.0,False,False,1767
10929,21,10.0,60.0,0.0,SQLServer,FRANK,6,1998-03-05 00:00:00,1998-04-02,1998-03-12,1.0,33.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,SQLServer,600.0,600.0,0.0,7.0,False,False,1768
10929,75,7.75,49.0,0.0,SQLServer,FRANK,6,1998-03-05 00:00:00,1998-04-02,1998-03-12,1.0,33.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,SQLServer,379.75,379.75,0.0,7.0,False,False,1769
10929,77,13.0,15.0,0.0,SQLServer,FRANK,6,1998-03-05 00:00:00,1998-04-02,1998-03-12,1.0,33.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,SQLServer,195.0,195.0,0.0,7.0,False,False,1770
10930,21,10.0,36.0,0.0,SQLServer,SUPRD,4,1998-03-06 00:00:00,1998-04-17,1998-03-18,3.0,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SQLServer,360.0,360.0,0.0,12.0,False,False,1771
10930,27,43.9,25.0,0.0,SQLServer,SUPRD,4,1998-03-06 00:00:00,1998-04-17,1998-03-18,3.0,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SQLServer,1097.5,1097.5,0.0,12.0,False,False,1772
10930,55,24.0,25.0,0.20000000298023224,SQLServer,SUPRD,4,1998-03-06 00:00:00,1998-04-17,1998-03-18,3.0,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SQLServer,480.0,600.0,120.0,12.0,False,False,1773
10930,58,13.25,30.0,0.20000000298023224,SQLServer,SUPRD,4,1998-03-06 00:00:00,1998-04-17,1998-03-18,3.0,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SQLServer,318.0,397.5,79.5,12.0,False,False,1774
10931,13,6.0,42.0,0.15000000596046448,SQLServer,RICSU,4,1998-03-06 00:00:00,1998-03-20,1998-03-19,2.0,13.6,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,SQLServer,214.2,252.0,37.8,13.0,False,False,1775
10931,57,19.5,30.0,0.0,SQLServer,RICSU,4,1998-03-06 00:00:00,1998-03-20,1998-03-19,2.0,13.6,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,SQLServer,585.0,585.0,0.0,13.0,False,False,1776
10932,16,17.45,30.0,0.10000000149011612,SQLServer,BONAP,8,1998-03-06 00:00:00,1998-04-03,1998-03-24,1.0,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,SQLServer,471.15,523.5,52.35,18.0,False,False,1777
10932,62,49.3,14.0,0.10000000149011612,SQLServer,BONAP,8,1998-03-06 00:00:00,1998-04-03,1998-03-24,1.0,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,SQLServer,621.18,690.2,69.02,18.0,False,False,1778
10932,72,34.8,16.0,0.0,SQLServer,BONAP,8,1998-03-06 00:00:00,1998-04-03,1998-03-24,1.0,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,SQLServer,556.8,556.8,0.0,18.0,False,False,1779
10932,75,7.75,20.0,0.10000000149011612,SQLServer,BONAP,8,1998-03-06 00:00:00,1998-04-03,1998-03-24,1.0,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,SQLServer,139.5,155.0,15.5,18.0,False,False,1780
10933,53,32.8,2.0,0.0,SQLServer,ISLAT,6,1998-03-06 00:00:00,1998-04-03,1998-03-16,3.0,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,SQLServer,65.6,65.6,0.0,10.0,False,False,1781
10933,61,28.5,30.0,0.0,SQLServer,ISLAT,6,1998-03-06 00:00:00,1998-04-03,1998-03-16,3.0,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,SQLServer,855.0,855.0,0.0,10.0,False,False,1782
10934,6,25.0,20.0,0.0,SQLServer,LEHMS,3,1998-03-09 00:00:00,1998-04-06,1998-03-12,3.0,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,SQLServer,500.0,500.0,0.0,3.0,False,False,1783
10935,1,18.0,21.0,0.0,SQLServer,WELLI,4,1998-03-09 00:00:00,1998-04-06,1998-03-18,3.0,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,SQLServer,378.0,378.0,0.0,9.0,False,False,1784
10935,18,62.5,4.0,0.25,SQLServer,WELLI,4,1998-03-09 00:00:00,1998-04-06,1998-03-18,3.0,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,SQLServer,187.5,250.0,62.5,9.0,False,False,1785
10935,23,9.0,8.0,0.25,SQLServer,WELLI,4,1998-03-09 00:00:00,1998-04-06,1998-03-18,3.0,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,SQLServer,54.0,72.0,18.0,9.0,False,False,1786
10936,36,19.0,30.0,0.20000000298023224,SQLServer,GREAL,3,1998-03-09 00:00:00,1998-04-06,1998-03-18,2.0,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,SQLServer,456.0,570.0,114.0,9.0,False,False,1787
10937,28,45.6,8.0,0.0,SQLServer,CACTU,7,1998-03-10 00:00:00,1998-03-24,1998-03-13,3.0,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,SQLServer,364.8,364.8,0.0,3.0,False,False,1788
10937,34,14.0,20.0,0.0,SQLServer,CACTU,7,1998-03-10 00:00:00,1998-03-24,1998-03-13,3.0,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,SQLServer,280.0,280.0,0.0,3.0,False,False,1789
10938,13,6.0,20.0,0.25,SQLServer,QUICK,3,1998-03-10 00:00:00,1998-04-07,1998-03-16,2.0,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,SQLServer,90.0,120.0,30.0,6.0,False,False,1790
10938,43,46.0,24.0,0.25,SQLServer,QUICK,3,1998-03-10 00:00:00,1998-04-07,1998-03-16,2.0,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,SQLServer,828.0,1104.0,276.0,6.0,False,False,1791
10938,60,34.0,49.0,0.25,SQLServer,QUICK,3,1998-03-10 00:00:00,1998-04-07,1998-03-16,2.0,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,SQLServer,1249.5,1666.0,416.5,6.0,False,False,1792
10938,71,21.5,35.0,0.25,SQLServer,QUICK,3,1998-03-10 00:00:00,1998-04-07,1998-03-16,2.0,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,SQLServer,564.38,752.5,188.12,6.0,False,False,1793
10939,2,19.0,10.0,0.15000000596046448,SQLServer,MAGAA,2,1998-03-10 00:00:00,1998-04-07,1998-03-13,2.0,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,SQLServer,161.5,190.0,28.5,3.0,False,False,1794
10939,67,14.0,40.0,0.15000000596046448,SQLServer,MAGAA,2,1998-03-10 00:00:00,1998-04-07,1998-03-13,2.0,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,SQLServer,476.0,560.0,84.0,3.0,False,False,1795
10940,7,30.0,8.0,0.0,SQLServer,BONAP,8,1998-03-11 00:00:00,1998-04-08,1998-03-23,3.0,19.77,Bon app',"12, rue des Bouchers",Marseille,,13008,France,SQLServer,240.0,240.0,0.0,12.0,False,False,1796
10940,13,6.0,20.0,0.0,SQLServer,BONAP,8,1998-03-11 00:00:00,1998-04-08,1998-03-23,3.0,19.77,Bon app',"12, rue des Bouchers",Marseille,,13008,France,SQLServer,120.0,120.0,0.0,12.0,False,False,1797
10941,31,12.5,44.0,0.25,SQLServer,SAVEA,7,1998-03-11 00:00:00,1998-04-08,1998-03-20,2.0,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,412.5,550.0,137.5,9.0,False,False,1798
10941,62,49.3,30.0,0.25,SQLServer,SAVEA,7,1998-03-11 00:00:00,1998-04-08,1998-03-20,2.0,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,1109.25,1479.0,369.75,9.0,False,False,1799
10941,68,12.5,80.0,0.25,SQLServer,SAVEA,7,1998-03-11 00:00:00,1998-04-08,1998-03-20,2.0,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,750.0,1000.0,250.0,9.0,False,False,1800
10941,72,34.8,50.0,0.0,SQLServer,SAVEA,7,1998-03-11 00:00:00,1998-04-08,1998-03-20,2.0,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,1740.0,1740.0,0.0,9.0,False,False,1801
10942,49,20.0,28.0,0.0,SQLServer,REGGC,9,1998-03-11 00:00:00,1998-04-08,1998-03-18,3.0,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,SQLServer,560.0,560.0,0.0,7.0,False,False,1802
